country,name,continent,year,lifeExp,pop,gdpPercap
mys,Malaysia,Asia,2000-01-01,73,23194252,7007.04301
mys,Malaysia,Asia,2005-01-01,74.12,25690615,7974.24961
mys,Malaysia,Asia,2010-01-01,74.44,28208028,9040.56849
mys,Malaysia,Asia,2015-01-01,75.04,30270965,10912.152
mys,Malaysia,Asia,2019-01-01,75.04,31949789,12486.67411
ner,Niger,Africa,1800-01-01,30.8,852737,NA
ner,Niger,Africa,1805-01-01,30.8,852737,NA
ner,Niger,Africa,1810-01-01,30.8,852737,NA
ner,Niger,Africa,1815-01-01,30.8,855962,NA
ner,Niger,Africa,1820-01-01,30.8,864668,NA
ner,Niger,Africa,1825-01-01,30.8,879001,NA
ner,Niger,Africa,1830-01-01,30.8,899109,NA
ner,Niger,Africa,1835-01-01,30.8,923000,NA
ner,Niger,Africa,1840-01-01,30.8,947525,NA
ner,Niger,Africa,1845-01-01,30.8,972702,NA
ner,Niger,Africa,1850-01-01,30.8,998548,NA
ner,Niger,Africa,1855-01-01,30.8,1017666,NA
ner,Niger,Africa,1860-01-01,30.8,1039722,NA
ner,Niger,Africa,1865-01-01,30.8,1066166,NA
ner,Niger,Africa,1870-01-01,30.8,1094468,NA
ner,Niger,Africa,1875-01-01,30.96,1127658,NA
ner,Niger,Africa,1880-01-01,31.12,1162418,NA
ner,Niger,Africa,1885-01-01,31.28,1198121,NA
ner,Niger,Africa,1890-01-01,31.44,1234792,NA
ner,Niger,Africa,1895-01-01,31.6,1272454,NA
ner,Niger,Africa,1900-01-01,31.77,1316667,NA
ner,Niger,Africa,1905-01-01,31.93,1398752,NA
ner,Niger,Africa,1910-01-01,32.09,1489224,NA
ner,Niger,Africa,1915-01-01,32.25,1567602,NA
ner,Niger,Africa,1920-01-01,32.41,1643551,NA
ner,Niger,Africa,1925-01-01,32.57,1755728,NA
ner,Niger,Africa,1930-01-01,32.73,1880979,NA
ner,Niger,Africa,1935-01-01,32.89,2007625,NA
ner,Niger,Africa,1940-01-01,33.05,2146748,NA
ner,Niger,Africa,1945-01-01,33.21,2330159,NA
ner,Niger,Africa,1950-01-01,37.79,2559706,NA
ner,Niger,Africa,1955-01-01,38.95,2955536,NA
ner,Niger,Africa,1960-01-01,40.33,3388774,825.93602
ner,Niger,Africa,1965-01-01,42.32,3914118,965.85499
ner,Niger,Africa,1970-01-01,43.05,4510645,817.34833
ner,Niger,Africa,1975-01-01,43.14,5184940,625.04414
ner,Niger,Africa,1980-01-01,44.94,5989000,696.28577
ner,Niger,Africa,1985-01-01,45.46,6915994,529.72881
ner,Niger,Africa,1990-01-01,47.41,8026592,517.34879
ner,Niger,Africa,1995-01-01,48.57,9490289,465.20508
ner,Niger,Africa,2000-01-01,51.85,11331561,429.24352
ner,Niger,Africa,2005-01-01,55.62,13624474,442.20964
ner,Niger,Africa,2010-01-01,59.05,16464025,476.86953
ner,Niger,Africa,2015-01-01,60.64,20001663,520.75611
ner,Niger,Africa,2019-01-01,62.51,23310719,563.14901
nga,Nigeria,Africa,1800-01-01,30.4,12100860,NA
nga,Nigeria,Africa,1805-01-01,30.4,12100860,NA
nga,Nigeria,Africa,1810-01-01,30.4,12100860,NA
nga,Nigeria,Africa,1815-01-01,30.4,12100860,NA
nga,Nigeria,Africa,1820-01-01,30.4,12128130,NA
nga,Nigeria,Africa,1825-01-01,30.4,12329705,NA
nga,Nigeria,Africa,1830-01-01,30.4,12562702,NA
nga,Nigeria,Africa,1835-01-01,30.4,12800102,NA
nga,Nigeria,Africa,1840-01-01,30.4,13041988,NA
nga,Nigeria,Africa,1845-01-01,30.4,13288445,NA
nga,Nigeria,Africa,1850-01-01,30.4,13540231,NA
nga,Nigeria,Africa,1855-01-01,30.4,13915978,NA
nga,Nigeria,Africa,1860-01-01,30.4,14305550,NA
nga,Nigeria,Africa,1865-01-01,30.4,14728818,NA
nga,Nigeria,Africa,1870-01-01,30.4,15176955,NA
nga,Nigeria,Africa,1875-01-01,31.05,15699396,NA
nga,Nigeria,Africa,1880-01-01,31.7,16258955,NA
nga,Nigeria,Africa,1885-01-01,32.35,16903552,NA
nga,Nigeria,Africa,1890-01-01,33.01,17575410,NA
nga,Nigeria,Africa,1895-01-01,33.66,18220932,NA
nga,Nigeria,Africa,1900-01-01,34.31,18920724,NA
nga,Nigeria,Africa,1905-01-01,34.96,19909123,NA
nga,Nigeria,Africa,1910-01-01,35.61,20992384,NA
nga,Nigeria,Africa,1915-01-01,36.26,22140113,NA
nga,Nigeria,Africa,1920-01-01,36.91,23340876,NA
nga,Nigeria,Africa,1925-01-01,37.57,25162929,NA
nga,Nigeria,Africa,1930-01-01,38.22,27217036,NA
nga,Nigeria,Africa,1935-01-01,38.87,29329302,NA
nga,Nigeria,Africa,1940-01-01,39.52,31645899,NA
nga,Nigeria,Africa,1945-01-01,40.17,34537826,NA
nga,Nigeria,Africa,1950-01-01,44.75,37859750,NA
nga,Nigeria,Africa,1955-01-01,45.86,41086100,NA
nga,Nigeria,Africa,1960-01-01,46.81,45138460,1360.41894
nga,Nigeria,Africa,1965-01-01,48.15,50127920,1527.13405
nga,Nigeria,Africa,1970-01-01,49.05,55982142,1691.36942
nga,Nigeria,Africa,1975-01-01,52.01,63374289,1958.83232
nga,Nigeria,Africa,1980-01-01,54.06,73423646,2049.20077
nga,Nigeria,Africa,1985-01-01,54.91,83562776,1359.95798
nga,Nigeria,Africa,1990-01-01,54.69,95212454,1507.07762
nga,Nigeria,Africa,1995-01-01,54.63,107948339,1341.61627
nga,Nigeria,Africa,2000-01-01,54.63,122283853,1376.41843
nga,Nigeria,Africa,2005-01-01,56.63,138865014,1848.19385
nga,Nigeria,Africa,2010-01-01,59.64,158503203,2280.43734
nga,Nigeria,Africa,2015-01-01,62.11,181137454,2549.72311
nga,Nigeria,Africa,2019-01-01,64.34,200963603,2374.36938
nic,Nicaragua,Americas,1800-01-01,25.4,186000,NA
nic,Nicaragua,Americas,1805-01-01,25.4,186000,NA
nic,Nicaragua,Americas,1810-01-01,25.4,186000,NA
nic,Nicaragua,Americas,1815-01-01,25.4,186000,NA
nic,Nicaragua,Americas,1820-01-01,25.4,187802,NA
nic,Nicaragua,Americas,1825-01-01,25.4,201477,NA
nic,Nicaragua,Americas,1830-01-01,25.4,218186,NA
nic,Nicaragua,Americas,1835-01-01,25.4,236280,NA
nic,Nicaragua,Americas,1840-01-01,25.4,255876,NA
nic,Nicaragua,Americas,1845-01-01,25.4,277096,NA
nic,Nicaragua,Americas,1850-01-01,25.4,298221,NA
nic,Nicaragua,Americas,1855-01-01,25.4,312930,NA
nic,Nicaragua,Americas,1860-01-01,25.4,326352,NA
nic,Nicaragua,Americas,1865-01-01,25.4,340293,NA
nic,Nicaragua,Americas,1870-01-01,25.4,356033,NA
nic,Nicaragua,Americas,1875-01-01,25.66,380798,NA
nic,Nicaragua,Americas,1880-01-01,25.91,408630,NA
nic,Nicaragua,Americas,1885-01-01,26.17,438430,NA
nic,Nicaragua,Americas,1890-01-01,26.42,470335,NA
nic,Nicaragua,Americas,1895-01-01,26.68,504490,NA
nic,Nicaragua,Americas,1900-01-01,26.94,542021,NA
nic,Nicaragua,Americas,1905-01-01,27.19,588771,NA
nic,Nicaragua,Americas,1910-01-01,27.45,640581,NA
nic,Nicaragua,Americas,1915-01-01,27.7,696955,NA
nic,Nicaragua,Americas,1920-01-01,27.04,749222,NA
nic,Nicaragua,Americas,1925-01-01,29.42,776193,NA
nic,Nicaragua,Americas,1930-01-01,32.67,806886,NA
nic,Nicaragua,Americas,1935-01-01,35.98,884251,NA
nic,Nicaragua,Americas,1940-01-01,39.34,981826,NA
nic,Nicaragua,Americas,1945-01-01,43.47,1124017,NA
nic,Nicaragua,Americas,1950-01-01,47.67,1294994,NA
nic,Nicaragua,Americas,1955-01-01,52.29,1508103,NA
nic,Nicaragua,Americas,1960-01-01,53.6,1773132,1505.65094
nic,Nicaragua,Americas,1965-01-01,57.19,2068379,2086.83245
nic,Nicaragua,Americas,1970-01-01,58.08,2406523,2162.7445
nic,Nicaragua,Americas,1975-01-01,62.65,2806859,2375.83467
nic,Nicaragua,Americas,1980-01-01,66.37,3265520,1650.37783
nic,Nicaragua,Americas,1985-01-01,63.31,3734343,1489.64548
nic,Nicaragua,Americas,1990-01-01,72.72,4173435,1126.4134
nic,Nicaragua,Americas,1995-01-01,71.46,4652185,1103.77397
nic,Nicaragua,Americas,2000-01-01,73.73,5069310,1294.22924
nic,Nicaragua,Americas,2005-01-01,73.46,5438692,1408.96756
nic,Nicaragua,Americas,2010-01-01,74.37,5824058,1503.87223
nic,Nicaragua,Americas,2015-01-01,74.91,6223234,1836.03736
nic,Nicaragua,Americas,2019-01-01,75.38,6545503,1777.76518
nld,Netherlands,Europe,1800-01-01,39.86,2000000,NA
nld,Netherlands,Europe,1805-01-01,39.86,2023364,NA
nld,Netherlands,Europe,1810-01-01,39.86,2060391,NA
nld,Netherlands,Europe,1815-01-01,39.86,2185700,NA
nld,Netherlands,Europe,1820-01-01,39.86,2331997,NA
nld,Netherlands,Europe,1825-01-01,39.86,2478828,NA
nld,Netherlands,Europe,1830-01-01,39.86,2628686,NA
nld,Netherlands,Europe,1835-01-01,39.86,2756831,NA
nld,Netherlands,Europe,1840-01-01,39.86,2882581,NA
nld,Netherlands,Europe,1845-01-01,39.86,2990272,NA
nld,Netherlands,Europe,1850-01-01,39.86,3097727,NA
nld,Netherlands,Europe,1855-01-01,34.53,3204576,NA
nld,Netherlands,Europe,1860-01-01,36.91,3317831,NA
nld,Netherlands,Europe,1865-01-01,36.37,3455699,NA
nld,Netherlands,Europe,1870-01-01,37.34,3609009,NA
nld,Netherlands,Europe,1875-01-01,38.24,3810799,NA
nld,Netherlands,Europe,1880-01-01,40.4,4031125,NA
nld,Netherlands,Europe,1885-01-01,43.32,4266715,NA
nld,Netherlands,Europe,1890-01-01,44.42,4519467,NA
nld,Netherlands,Europe,1895-01-01,46.67,4806840,NA
nld,Netherlands,Europe,1900-01-01,48.43,5120625,NA
nld,Netherlands,Europe,1905-01-01,52.15,5487360,NA
nld,Netherlands,Europe,1910-01-01,55.19,5887210,NA
nld,Netherlands,Europe,1915-01-01,57.28,6325924,NA
nld,Netherlands,Europe,1920-01-01,57.91,6799265,NA
nld,Netherlands,Europe,1925-01-01,63.26,7297354,NA
nld,Netherlands,Europe,1930-01-01,64.82,7819340,NA
nld,Netherlands,Europe,1935-01-01,66.64,8308847,NA
nld,Netherlands,Europe,1940-01-01,65.51,8823701,NA
nld,Netherlands,Europe,1945-01-01,55.55,9410898,NA
nld,Netherlands,Europe,1950-01-01,71.58,10042051,NA
nld,Netherlands,Europe,1955-01-01,72.62,10709621,NA
nld,Netherlands,Europe,1960-01-01,73.5,11448815,16386.54549
nld,Netherlands,Europe,1965-01-01,73.69,12248333,19997.8677
nld,Netherlands,Europe,1970-01-01,73.73,13001941,24519.60924
nld,Netherlands,Europe,1975-01-01,74.68,13683287,27557.65025
nld,Netherlands,Europe,1980-01-01,75.88,14148410,30261.6947
nld,Netherlands,Europe,1985-01-01,76.49,14513947,31242.51761
nld,Netherlands,Europe,1990-01-01,77.16,14965442,35702.55479
nld,Netherlands,Europe,1995-01-01,77.69,15467852,38676.06999
nld,Netherlands,Europe,2000-01-01,78.28,15926188,46435.21455
nld,Netherlands,Europe,2005-01-01,79.63,16367153,48437.87957
nld,Netherlands,Europe,2010-01-01,80.95,16682927,50950.03434
nld,Netherlands,Europe,2015-01-01,81.66,16938492,51871.57652
nld,Netherlands,Europe,2019-01-01,81.74,17097123,55450.50042
nor,Norway,Europe,1800-01-01,37.92,900000,NA
nor,Norway,Europe,1805-01-01,44.27,892468,NA
nor,Norway,Europe,1810-01-01,36.48,890801,NA
nor,Norway,Europe,1815-01-01,45.58,926604,NA
nor,Norway,Europe,1820-01-01,46.96,973385,NA
nor,Norway,Europe,1825-01-01,49.23,1044391,NA
nor,Norway,Europe,1830-01-01,45.75,1120917,NA
nor,Norway,Europe,1835-01-01,46.1,1181168,NA
nor,Norway,Europe,1840-01-01,45.62,1242319,NA
nor,Norway,Europe,1845-01-01,50.07,1314507,NA
nor,Norway,Europe,1850-01-01,49.53,1394054,NA
nor,Norway,Europe,1855-01-01,50.44,1490797,NA
nor,Norway,Europe,1860-01-01,50,1591113,NA
nor,Norway,Europe,1865-01-01,50.42,1664179,NA
nor,Norway,Europe,1870-01-01,50.86,1736968,NA
nor,Norway,Europe,1875-01-01,47.65,1824893,NA
nor,Norway,Europe,1880-01-01,51.94,1912126,NA
nor,Norway,Europe,1885-01-01,51.1,1957681,NA
nor,Norway,Europe,1890-01-01,48.65,2005632,NA
nor,Norway,Europe,1895-01-01,52.87,2110597,NA
nor,Norway,Europe,1900-01-01,53.56,2224417,NA
nor,Norway,Europe,1905-01-01,55.21,2305889,NA
nor,Norway,Europe,1910-01-01,58.12,2389021,NA
nor,Norway,Europe,1915-01-01,58.31,2506703,NA
nor,Norway,Europe,1920-01-01,59.05,2629454,NA
nor,Norway,Europe,1925-01-01,62.71,2719852,NA
nor,Norway,Europe,1930-01-01,64.32,2806235,NA
nor,Norway,Europe,1935-01-01,66.07,2889012,NA
nor,Norway,Europe,1940-01-01,66.14,2979763,NA
nor,Norway,Europe,1945-01-01,68.47,3116032,NA
nor,Norway,Europe,1950-01-01,71.91,3265274,NA
nor,Norway,Europe,1955-01-01,73.21,3430335,NA
nor,Norway,Europe,1960-01-01,73.4,3582508,23167.44174
nor,Norway,Europe,1965-01-01,73.64,3724457,27938.82163
nor,Norway,Europe,1970-01-01,74.25,3876049,32244.64638
nor,Norway,Europe,1975-01-01,75.12,4008026,39576.18779
nor,Norway,Europe,1980-01-01,75.96,4086070,48504.46082
nor,Norway,Europe,1985-01-01,76.35,4153111,56565.02047
nor,Norway,Europe,1990-01-01,76.86,4247286,60226.71564
nor,Norway,Europe,1995-01-01,78.04,4366996,70409.71935
nor,Norway,Europe,2000-01-01,78.9,4499375,81653.34488
nor,Norway,Europe,2005-01-01,80.37,4632359,88432.58764
nor,Norway,Europe,2010-01-01,81.3,4885878,87693.79007
nor,Norway,Europe,2015-01-01,82.41,5199827,90029.35564
nor,Norway,Europe,2019-01-01,82.9,5378859,92123.70527
npl,Nepal,Asia,1800-01-01,32.8,4000000,NA
npl,Nepal,Asia,1805-01-01,32.8,3969912,NA
npl,Nepal,Asia,1810-01-01,32.8,3940060,NA
npl,Nepal,Asia,1815-01-01,32.8,3910423,NA
npl,Nepal,Asia,1820-01-01,32.8,3893440,NA
npl,Nepal,Asia,1825-01-01,32.8,3955859,NA
npl,Nepal,Asia,1830-01-01,32.8,4032104,NA
npl,Nepal,Asia,1835-01-01,32.8,4109818,NA
npl,Nepal,Asia,1840-01-01,32.8,4189030,NA
npl,Nepal,Asia,1845-01-01,32.8,4269769,NA
npl,Nepal,Asia,1850-01-01,32.8,4352082,NA
npl,Nepal,Asia,1855-01-01,32.8,4424032,NA
npl,Nepal,Asia,1860-01-01,32.8,4497158,NA
npl,Nepal,Asia,1865-01-01,32.8,4571458,NA
npl,Nepal,Asia,1870-01-01,32.8,4650247,NA
npl,Nepal,Asia,1875-01-01,33.16,4751513,NA
npl,Nepal,Asia,1880-01-01,33.52,4858341,NA
npl,Nepal,Asia,1885-01-01,33.87,4967533,NA
npl,Nepal,Asia,1890-01-01,34.23,5069145,NA
npl,Nepal,Asia,1895-01-01,34.59,5109099,NA
npl,Nepal,Asia,1900-01-01,34.95,5154160,NA
npl,Nepal,Asia,1905-01-01,35.3,5295005,NA
npl,Nepal,Asia,1910-01-01,35.66,5432566,NA
npl,Nepal,Asia,1915-01-01,36.02,5430161,NA
npl,Nepal,Asia,1920-01-01,36.38,5414633,NA
npl,Nepal,Asia,1925-01-01,36.73,5405247,NA
npl,Nepal,Asia,1930-01-01,37.09,5397000,NA
npl,Nepal,Asia,1935-01-01,37.45,5395876,NA
npl,Nepal,Asia,1940-01-01,37.81,5555340,NA
npl,Nepal,Asia,1945-01-01,38.16,6852015,NA
npl,Nepal,Asia,1950-01-01,40.63,8483322,NA
npl,Nepal,Asia,1955-01-01,42.61,9316916,NA
npl,Nepal,Asia,1960-01-01,44.61,10105060,265.96226
npl,Nepal,Asia,1965-01-01,47.16,10972912,275.35972
npl,Nepal,Asia,1970-01-01,49.27,12074628,284.41456
npl,Nepal,Asia,1975-01-01,50.51,13420367,279.92893
npl,Nepal,Asia,1980-01-01,51.85,15016408,280.89887
npl,Nepal,Asia,1985-01-01,54.73,16858315,317.77054
npl,Nepal,Asia,1990-01-01,58.32,18905480,354.25752
npl,Nepal,Asia,1995-01-01,61.83,21576074,399.69502
npl,Nepal,Asia,2000-01-01,65.39,23941099,455.27735
npl,Nepal,Asia,2005-01-01,67.69,25744500,500.20638
npl,Nepal,Asia,2010-01-01,69.04,27013207,592.40121
npl,Nepal,Asia,2015-01-01,69.35,27015033,730.1154
npl,Nepal,Asia,2019-01-01,71.07,28608715,866.17115
pak,Pakistan,Asia,1800-01-01,25.8,13119841,NA
pak,Pakistan,Asia,1805-01-01,25.8,13249704,NA
pak,Pakistan,Asia,1810-01-01,25.8,13381804,NA
pak,Pakistan,Asia,1815-01-01,25.8,13527230,NA
pak,Pakistan,Asia,1820-01-01,25.8,13696004,NA
pak,Pakistan,Asia,1825-01-01,25.8,13877407,NA
pak,Pakistan,Asia,1830-01-01,25.8,14107416,NA
pak,Pakistan,Asia,1835-01-01,25.8,14341238,NA
pak,Pakistan,Asia,1840-01-01,25.8,14578935,NA
pak,Pakistan,Asia,1845-01-01,25.8,14820571,NA
pak,Pakistan,Asia,1850-01-01,25.8,15066213,NA
pak,Pakistan,Asia,1855-01-01,25.8,15256157,NA
pak,Pakistan,Asia,1860-01-01,25.8,15448258,NA
pak,Pakistan,Asia,1865-01-01,25.8,15642536,NA
pak,Pakistan,Asia,1870-01-01,25.8,15859694,NA
pak,Pakistan,Asia,1875-01-01,26.25,16212205,NA
pak,Pakistan,Asia,1880-01-01,27.23,16593617,NA
pak,Pakistan,Asia,1885-01-01,28.37,16983731,NA
pak,Pakistan,Asia,1890-01-01,27.31,17382737,NA
pak,Pakistan,Asia,1895-01-01,25.63,17790828,NA
pak,Pakistan,Asia,1900-01-01,23.25,18208202,NA
pak,Pakistan,Asia,1905-01-01,22.52,18635060,NA
pak,Pakistan,Asia,1910-01-01,25.55,19160708,NA
pak,Pakistan,Asia,1915-01-01,27.72,20283702,NA
pak,Pakistan,Asia,1920-01-01,29.96,21691279,NA
pak,Pakistan,Asia,1925-01-01,32.24,23693346,NA
pak,Pakistan,Asia,1930-01-01,34.83,25957952,NA
pak,Pakistan,Asia,1935-01-01,37.53,28439009,NA
pak,Pakistan,Asia,1940-01-01,40.29,31157204,NA
pak,Pakistan,Asia,1945-01-01,43.12,34135204,NA
pak,Pakistan,Asia,1950-01-01,46.01,37542370,NA
pak,Pakistan,Asia,1955-01-01,48.64,40488032,NA
pak,Pakistan,Asia,1960-01-01,51.32,44988690,302.09256
pak,Pakistan,Asia,1965-01-01,54.62,50917975,381.58534
pak,Pakistan,Asia,1970-01-01,57.08,58142062,469.43772
pak,Pakistan,Asia,1975-01-01,59.03,66816875,477.96787
pak,Pakistan,Asia,1980-01-01,60.24,78054346,552.61575
pak,Pakistan,Asia,1985-01-01,60.88,92191505,649.3212
pak,Pakistan,Asia,1990-01-01,61.05,107647918,736.95445
pak,Pakistan,Asia,1995-01-01,60.34,123776835,803.57755
pak,Pakistan,Asia,2000-01-01,61.04,142343583,820.22561
pak,Pakistan,Asia,2005-01-01,61.05,160304007,936.84979
pak,Pakistan,Asia,2010-01-01,63.27,179424643,987.40971
pak,Pakistan,Asia,2015-01-01,64.42,199426953,1081.29443
pak,Pakistan,Asia,2019-01-01,65.86,216565317,1185.45678
pan,Panama,Americas,1800-01-01,32.9,75600,NA
pan,Panama,Americas,1805-01-01,32.9,78389,NA
pan,Panama,Americas,1810-01-01,32.9,81284,NA
pan,Panama,Americas,1815-01-01,32.9,84282,NA
pan,Panama,Americas,1820-01-01,32.9,87391,NA
pan,Panama,Americas,1825-01-01,32.9,90615,NA
pan,Panama,Americas,1830-01-01,32.9,93957,NA
pan,Panama,Americas,1835-01-01,32.9,97423,NA
pan,Panama,Americas,1840-01-01,32.9,101016,NA
pan,Panama,Americas,1845-01-01,32.9,104742,NA
pan,Panama,Americas,1850-01-01,32.9,109736,NA
pan,Panama,Americas,1855-01-01,32.9,122259,NA
pan,Panama,Americas,1860-01-01,32.9,137555,NA
pan,Panama,Americas,1865-01-01,32.9,154764,NA
pan,Panama,Americas,1870-01-01,32.9,172966,NA
pan,Panama,Americas,1875-01-01,33.09,185576,NA
pan,Panama,Americas,1880-01-01,33.28,197859,NA
pan,Panama,Americas,1885-01-01,33.46,210954,NA
pan,Panama,Americas,1890-01-01,33.65,224914,NA
pan,Panama,Americas,1895-01-01,33.84,239795,NA
pan,Panama,Americas,1900-01-01,34.03,256935,NA
pan,Panama,Americas,1905-01-01,34.21,283894,NA
pan,Panama,Americas,1910-01-01,34.4,318871,NA
pan,Panama,Americas,1915-01-01,34.59,384519,NA
pan,Panama,Americas,1920-01-01,35.83,459331,NA
pan,Panama,Americas,1925-01-01,37.09,481970,NA
pan,Panama,Americas,1930-01-01,38.36,503191,NA
pan,Panama,Americas,1935-01-01,42.05,577106,NA
pan,Panama,Americas,1940-01-01,45.79,669047,NA
pan,Panama,Americas,1945-01-01,53.26,759494,NA
pan,Panama,Americas,1950-01-01,60.82,859658,NA
pan,Panama,Americas,1955-01-01,62.48,981083,NA
pan,Panama,Americas,1960-01-01,65.88,1133005,2139.39267
pan,Panama,Americas,1965-01-01,67.48,1314679,2739.22593
pan,Panama,Americas,1970-01-01,68.1,1519286,3434.72614
pan,Panama,Americas,1975-01-01,71.63,1745142,3764.69431
pan,Panama,Americas,1980-01-01,74.21,1978489,4428.6907
pan,Panama,Americas,1985-01-01,75.35,2219200,4676.20877
pan,Panama,Americas,1990-01-01,76.42,2470946,4061.59048
pan,Panama,Americas,1995-01-01,76.54,2739667,4786.35732
pan,Panama,Americas,2000-01-01,77.98,3030333,5493.63331
pan,Panama,Americas,2005-01-01,78.22,3330222,6172.85706
pan,Panama,Americas,2010-01-01,78.5,3642691,8082.01958
pan,Panama,Americas,2015-01-01,79.26,3968490,10765.93175
pan,Panama,Americas,2019-01-01,80.03,4246440,11902.32511
per,Peru,Americas,1800-01-01,35.7,1271000,NA
per,Peru,Americas,1805-01-01,35.7,1282347,NA
per,Peru,Americas,1810-01-01,35.7,1293800,NA
per,Peru,Americas,1815-01-01,35.7,1305350,NA
per,Peru,Americas,1820-01-01,35.7,1318957,NA
per,Peru,Americas,1825-01-01,35.7,1345222,NA
per,Peru,Americas,1830-01-01,35.7,1408988,NA
per,Peru,Americas,1835-01-01,35.7,1723594,NA
per,Peru,Americas,1840-01-01,35.7,2157778,NA
per,Peru,Americas,1845-01-01,35.7,2701335,NA
per,Peru,Americas,1850-01-01,35.7,3227122,NA
per,Peru,Americas,1855-01-01,35.7,2903227,NA
per,Peru,Americas,1860-01-01,35.7,2546502,NA
per,Peru,Americas,1865-01-01,35.7,2553678,NA
per,Peru,Americas,1870-01-01,35.7,2628547,NA
per,Peru,Americas,1875-01-01,35.44,2787739,NA
per,Peru,Americas,1880-01-01,35.18,2970320,NA
per,Peru,Americas,1885-01-01,34.92,3164856,NA
per,Peru,Americas,1890-01-01,34.66,3364190,NA
per,Peru,Americas,1895-01-01,34.4,3524077,NA
per,Peru,Americas,1900-01-01,34.14,3692024,NA
per,Peru,Americas,1905-01-01,33.88,3926308,NA
per,Peru,Americas,1910-01-01,33.62,4185061,NA
per,Peru,Americas,1915-01-01,33.36,4460303,NA
per,Peru,Americas,1920-01-01,33.1,4759673,NA
per,Peru,Americas,1925-01-01,32.84,5135856,NA
per,Peru,Americas,1930-01-01,32.58,5553548,NA
per,Peru,Americas,1935-01-01,32.32,6018348,NA
per,Peru,Americas,1940-01-01,32.06,6527645,NA
per,Peru,Americas,1945-01-01,35.1,7102849,NA
per,Peru,Americas,1950-01-01,38.09,7777452,NA
per,Peru,Americas,1955-01-01,43.67,8858392,NA
per,Peru,Americas,1960-01-01,47.26,10155011,2659.5261
per,Peru,Americas,1965-01-01,54.12,11711402,3198.14425
per,Peru,Americas,1970-01-01,48.63,13459789,3352.03481
per,Peru,Americas,1975-01-01,63.4,15424745,3838.4796
per,Peru,Americas,1980-01-01,65.1,17547612,3687.80032
per,Peru,Americas,1985-01-01,65.94,19772871,3265.40956
per,Peru,Americas,1990-01-01,69.24,22071433,2650.21398
per,Peru,Americas,1995-01-01,71.49,24299168,3107.11333
per,Peru,Americas,2000-01-01,74.61,26459944,3242.57916
per,Peru,Americas,2005-01-01,77.16,27866140,3796.20408
per,Peru,Americas,2010-01-01,77.32,29027680,5082.35371
per,Peru,Americas,2015-01-01,79.4,30470739,6114.22621
per,Peru,Americas,2019-01-01,80.25,32510462,6489.56639
phl,Philippines,Asia,1800-01-01,30.9,2500000,NA
phl,Philippines,Asia,1805-01-01,30.9,2198295,NA
phl,Philippines,Asia,1810-01-01,30.9,1977352,NA
phl,Philippines,Asia,1815-01-01,30.9,2051192,NA
phl,Philippines,Asia,1820-01-01,30.9,2184052,NA
phl,Philippines,Asia,1825-01-01,30.9,2377275,NA
phl,Philippines,Asia,1830-01-01,30.9,2596360,NA
phl,Philippines,Asia,1835-01-01,30.9,2835636,NA
phl,Philippines,Asia,1840-01-01,30.9,3092731,NA
phl,Philippines,Asia,1845-01-01,30.9,3344857,NA
phl,Philippines,Asia,1850-01-01,30.9,3616131,NA
phl,Philippines,Asia,1855-01-01,30.9,3894805,NA
phl,Philippines,Asia,1860-01-01,30.9,4198186,NA
phl,Philippines,Asia,1865-01-01,30.9,4524794,NA
phl,Philippines,Asia,1870-01-01,30.9,4875900,NA
phl,Philippines,Asia,1875-01-01,30.91,5250664,NA
phl,Philippines,Asia,1880-01-01,30.93,5622571,NA
phl,Philippines,Asia,1885-01-01,30.94,5821421,NA
phl,Philippines,Asia,1890-01-01,30.96,6011548,NA
phl,Philippines,Asia,1895-01-01,30.97,6312457,NA
phl,Philippines,Asia,1900-01-01,30.98,6672632,NA
phl,Philippines,Asia,1905-01-01,31,7235831,NA
phl,Philippines,Asia,1910-01-01,31.01,7876852,NA
phl,Philippines,Asia,1915-01-01,31.03,8575077,NA
phl,Philippines,Asia,1920-01-01,31.04,9403619,NA
phl,Philippines,Asia,1925-01-01,31.05,10420173,NA
phl,Philippines,Asia,1930-01-01,34.59,11573008,NA
phl,Philippines,Asia,1935-01-01,38.12,12959099,NA
phl,Philippines,Asia,1940-01-01,42.73,14541537,NA
phl,Philippines,Asia,1945-01-01,30.1,16401248,NA
phl,Philippines,Asia,1950-01-01,55.14,18580483,NA
phl,Philippines,Asia,1955-01-01,58.15,22177060,NA
phl,Philippines,Asia,1960-01-01,61.26,26269741,1100.01976
phl,Philippines,Asia,1965-01-01,62.55,30909997,1206.07322
phl,Philippines,Asia,1970-01-01,62.69,35803591,1305.15163
phl,Philippines,Asia,1975-01-01,64.11,41285741,1498.27931
phl,Philippines,Asia,1980-01-01,65.74,47357741,1753.32336
phl,Philippines,Asia,1985-01-01,66.51,54275836,1434.79229
phl,Philippines,Asia,1990-01-01,68.41,61895169,1585.55062
phl,Philippines,Asia,1995-01-01,69.77,69784087,1565.40825
phl,Philippines,Asia,2000-01-01,70.31,77991757,1668.71554
phl,Philippines,Asia,2005-01-01,70.31,86326251,1893.70181
phl,Philippines,Asia,2010-01-01,70.58,93966784,2217.47215
phl,Philippines,Asia,2015-01-01,70.91,102113206,2735.18552
phl,Philippines,Asia,2019-01-01,71.84,108116622,3340.13267
png,Papua New Guinea,Oceania,1800-01-01,31.5,754894,NA
